ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Atlanta,ORIGIN_CITY,
,,,Hartsfield Jackson Atlanta Intl,ORIGIN_NAME,
,,,Portland,DEST-CITY,
,,,Portland Intl,DEST_NAME,
,,,3490,DIST,
,,,"
<script
    src=""static/bokeh_js/ATL_PDX.js""
    id=""80c0fec1-cfad-49d3-a7b8-24c8db174ee4""
    data-bokeh-model-id=""292a48c7-eac5-40e9-85fa-5ffd764591f4""
    data-bokeh-doc-id=""68c856bb-8f02-4b56-9dbb-966ca0d225d2""
></script>",TAG,
8.9,,,,DEP_DELAY,
4.0,,,,AVG_FLIGHTS,
13.05,,,,PERCENT_DELAYED,
7.63,,,,POS_ARR_DELAY,
8.02,13.77,Delta Air Lines ,,DL,89.05
4.42,7.13,Alaska Airlines ,,AS,10.95
0.0,,,,,
0.0,,,,,
0.0,,,,,
