ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Atlanta,ORIGIN_CITY,
,,,Hartsfield Jackson Atlanta Intl,ORIGIN_NAME,
,,,Kansas City,DEST-CITY,
,,,Kansas City Intl,DEST_NAME,
,,,1114,DIST,
,,,"
<script
    src=""static/bokeh_js/ATL_MCI.js""
    id=""2e797b71-514b-41ec-9ad8-40713fd2e193""
    data-bokeh-model-id=""8d43ef5c-9dd0-4f1b-a075-7d4fe7694bac""
    data-bokeh-doc-id=""6a7e79bd-376d-4686-b85b-ebc91c3224fc""
></script>",TAG,
10.01,,,,DEP_DELAY,
11.0,,,,AVG_FLIGHTS,
15.27,,,,PERCENT_DELAYED,
8.73,,,,POS_ARR_DELAY,
20.02,25.0,Frontier Airlines ,,F9,0.69
12.37,21.84,Southwest Airlines ,,WN,17.1
7.89,17.05,AirTran Airways Corporation,,FL,10.37
7.88,13.35,Delta Air Lines ,,DL,71.84
0.0,,,,,
