ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Kansas City,ORIGIN_CITY,
,,,Kansas City Intl,ORIGIN_NAME,
,,,Indianapolis,DEST-CITY,
,,,Indianapolis Intl,DEST_NAME,
,,,724,DIST,
,,,"
<script
    src=""static/bokeh_js/MCI_IND.js""
    id=""1f552210-f827-4f94-938f-6c579fe1ab6e""
    data-bokeh-model-id=""9c187c0f-1ecb-4f00-878c-c7d7332c0be5""
    data-bokeh-doc-id=""c118bcbb-d169-479a-ae10-7750a73c9fda""
></script>",TAG,
15.42,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
23.25,,,,PERCENT_DELAYED,
14.17,,,,POS_ARR_DELAY,
14.17,23.25,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
