ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Atlanta,ORIGIN_CITY,
,,,Hartsfield Jackson Atlanta Intl,ORIGIN_NAME,
,,,Fort Lauderdale,DEST-CITY,
,,,Fort Lauderdale Hollywood Intl,DEST_NAME,
,,,937,DIST,
,,,"
<script
    src=""static/bokeh_js/ATL_FLL.js""
    id=""40ba9921-70f2-488d-96c1-c4375dff2495""
    data-bokeh-model-id=""63219861-fb5e-446b-8d7e-88eaebb5686d""
    data-bokeh-doc-id=""b4f722cb-1d15-4da4-90a2-a08639987010""
></script>",TAG,
10.34,,,,DEP_DELAY,
21.0,,,,AVG_FLIGHTS,
16.94,,,,PERCENT_DELAYED,
9.61,,,,POS_ARR_DELAY,
20.49,28.59,Spirit Air Lines,,NK,7.7
12.16,21.95,Southwest Airlines ,,WN,17.22
10.38,20.9,AirTran Airways Corporation,,FL,8.87
7.58,13.75,Delta Air Lines ,,DL,66.22
0.0,,,,,
