ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Seattle,ORIGIN_CITY,
,,,Seattle Tacoma Intl,ORIGIN_NAME,
,,,Charlotte,DEST-CITY,
,,,Charlotte Douglas Intl,DEST_NAME,
,,,3661,DIST,
,,,"
<script
    src=""static/bokeh_js/SEA_CLT.js""
    id=""09bfbee6-8780-4f08-a516-dd812b74281b""
    data-bokeh-model-id=""4be24f66-dab5-427c-8425-cafe9efa4321""
    data-bokeh-doc-id=""aa5f11ac-3375-482f-a016-eae40e81a2e2""
></script>",TAG,
8.52,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
17.51,,,,PERCENT_DELAYED,
9.2,,,,POS_ARR_DELAY,
9.79,19.08,American Airlines ,,AA,41.96
8.78,16.37,US Airways ,,US,58.04
0.0,,,,,
0.0,,,,,
0.0,,,,,
