ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Tampa,ORIGIN_CITY,
,,,Tampa Intl,ORIGIN_NAME,
,,,St. Louis,DEST-CITY,
,,,Lambert St Louis Intl,DEST_NAME,
,,,1401,DIST,
,,,"
<script
    src=""static/bokeh_js/TPA_STL.js""
    id=""36c3eb31-bdf8-4997-b3d4-8eba62aa260f""
    data-bokeh-model-id=""f567a57e-91e4-4199-a3d1-fe7db35f1acc""
    data-bokeh-doc-id=""22b25cb8-41e0-484b-b3ad-007dd95a879c""
></script>",TAG,
13.71,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
20.49,,,,PERCENT_DELAYED,
12.32,,,,POS_ARR_DELAY,
15.99,26.96,Frontier Airlines ,,F9,4.7
12.14,20.17,Southwest Airlines ,,WN,95.3
0.0,,,,,
0.0,,,,,
0.0,,,,,
